what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286195936661
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1286195936727
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286195943521
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286198748129
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286198752411
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286198754260
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1286198754519
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1286198755113
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1286198762230
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1286198762317
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1286198762441
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1286198762579
